site_id,gene_id,distance_to_TSS,distance_direction,intercept,carers,(Intercept)_p_adj_global,p,meth_carers2,meth_carers3,delta_percent,chr,start,end,annotation
VYZT01029843.1_185990,Gins1,-3967,upstream,0.394085498342125,1.81088295612915,0.569203821818719,0.00338526131114882,59.7265811761996,90.0694793312448,30.3428981550451,VYZT01029843.1,185990,185990,upstream10k
VYZT01023040.1_207895,Rap1gap2,13969,downstream,2.63524122056269,-1.86950314153997,5.9486793291495e-08,0.000255717383845596,93.309549353334,68.2598234380052,-25.0497259153288,VYZT01023040.1,207895,207895,gene_body
VYZT01011868.1_61281,Ccnb3_0,-3405,upstream,0.767863672943185,1.91974834785958,0.125779695746968,0.000543555631234311,68.3058582214814,93.6291688066541,25.3233105851727,VYZT01011868.1,61281,61281,upstream10k
VYZT01072487.1_2314,,,,0.538237699883292,1.76417008019804,0.400284535233691,0.0035158549891818,63.1402366668156,90.9076254068186,27.7673887400031,VYZT01072487.1,2314,2314,intergenic
VYZT01062051.1_38015,Ccnl1_1,-14980,upstream,0.471973921305029,1.84769406512571,0.367764110507142,0.000778863990960873,61.5850850555043,91.0492886712148,29.4642036157105,VYZT01062051.1,38015,38015,downstream10k
VYZT01037087.1_16984,Csnk1g2,11971,downstream,2.84745273137734,-2.22324168701611,6.34449659676543e-09,9.63317824734079e-05,94.5186861772578,65.117567799713,-29.4011183775449,VYZT01037087.1,16984,16984,downstream10k
VYZT01043852.1_20342,POSRUF_R13261,16465,downstream,2.02036860544001,-1.81305424171461,5.08986720330556e-05,0.0017380330575212,88.2919118334036,55.1643755820687,-33.1275362513349,VYZT01043852.1,20342,20342,gene_body
VYZT01019836.1_36772,Dusp14,-2439,upstream,0.572503422335412,1.64538968824709,0.217970691236652,0.0014987876307632,63.9340625889881,90.1844850178868,26.2504224288987,VYZT01019836.1,36772,36772,upstream10k
VYZT01041525.1_203695,Slc38a3,5351,downstream,2.24759640613555,-2.02429745357731,0.0660935543795161,0,90.4443004287086,55.559392590175,-34.8849078385336,VYZT01041525.1,203695,203695,gene_body
VYZT01027224.1_120601,Emilin3,2788,downstream,0.844796216424937,2.36118834210961,0.0065826207537531,2.0571879208365e-06,69.9474392065255,96.1058866664036,26.1584474598781,VYZT01027224.1,120601,120601,gene_body
VYZT01004756.1_72252,Epha8,8338,downstream,0.49010487940606,1.4984325011932,0.373451213164653,0.00736224498948785,62.0131138939711,87.9588313529393,25.9457174589682,VYZT01004756.1,72252,72252,gene_body
VYZT01051444.1_68134,,,,-0.199568103449365,2.22730814637628,0.853267166579042,0.00270228782221782,45.0272906540745,88.3678977296488,43.3406070755742,VYZT01051444.1,68134,68134,intergenic
VYZT01019793.1_164568,Nt5dc2,32592,downstream,2.02727014024003,-1.64396087203696,5.19138597012118e-05,0.00467318270189929,88.3630667082381,59.4671009586935,-28.8959657495446,VYZT01019793.1,164568,164568,gene_body
VYZT01059425.1_15867,,,,0.612689321628851,1.94398267174053,0.217280840433989,0.00050623052714395,64.8554028353301,92.8020468375115,27.9466440021813,VYZT01059425.1,15867,15867,intergenic
VYZT01058133.1_265416,Sema4a,1705,downstream,0.677128956418864,1.70479515331051,0.210437503407386,0.00303780044367713,66.309760928825,91.5438500353447,25.2340891065198,VYZT01058133.1,265416,265416,gene_body
VYZT01014611.1_25585,Snx17,1748,downstream,0.569801254596362,1.70854094291448,0.295425047337485,0.0017048953559751,63.8717314419539,90.7067394813038,26.8350080393499,VYZT01014611.1,25585,25585,gene_body
VYZT01025845.1_297157,Pgpep1_1,14857,downstream,0.615064032068801,2.03526842066818,0.239272477939752,0.000459970283190709,64.9095109009641,93.4031478097435,28.4936369087794,VYZT01025845.1,297157,297157,downstream10k
VYZT01009747.1_105176,Vamp3,-59673,upstream,0.553820592340104,1.74984608818196,0.297736314932624,0.00122105866374339,63.5021542527528,90.9180256947675,27.4158714420147,VYZT01009747.1,105176,105176,gene_body
VYZT01049438.1_79150,Gramd2a,-2756,upstream,0.271310346005473,1.83764868629646,0.713917691519307,0.00166683046584327,56.7414564674737,89.1770904625408,32.4356339950672,VYZT01049438.1,79150,79150,upstream10k
VYZT01001982.1_339870,Tmem53b,84464,downstream,0.455275945137368,1.54665822826587,0.500516712269176,0.00887702246548422,61.1892902470008,88.1000004254219,26.9107101784211,VYZT01001982.1,339870,339870,gene_body
VYZT01009861.1_59600,Kcnc4,15359,downstream,0.700641026469423,2.00597393970349,0.122535625349601,0.000255454643999872,66.8329880662576,93.7415851379602,26.9085970717026,VYZT01009861.1,59600,59600,downstream10k
VYZT01038928.1_14829,,,,2.72013122179694,-2.02673807276582,1.23515714404413e-07,0.00028545515190217,93.820414203706,66.6721324085985,-27.1482817951075,VYZT01038928.1,14829,14829,intergenic
VYZT01035254.1_59516,Eva1a,119,downstream,0.650414444330528,2.21795856716768,0.109062305591495,3.58228190794139e-05,65.7103850677927,94.6260673376235,28.9156822698308,VYZT01035254.1,59516,59516,promoter
VYZT01021270.1_11119,,,,2.64533386686211,-2.17134737576961,2.00312627916135e-07,2.69419113721674e-05,93.3722812830952,61.632687030992,-31.7395942521033,VYZT01021270.1,11119,11119,intergenic
VYZT01004136.1_80341,Slco2a1,1517,downstream,0.406257462205007,1.56126377935895,0.53101794281812,0.00683201269703723,60.0190149906688,87.7344620809877,27.7154470903189,VYZT01004136.1,80341,80341,gene_body
VYZT01064076.1_125995,Inpp5a,-3065,upstream,0.338969442421776,1.33097710833554,0.535596997778812,0.00483679873289192,58.3940166478902,84.1568694853435,25.7628528374532,VYZT01064076.1,125995,125995,upstream10k
VYZT01005454.1_52122,POSRUF_R11188,-17464,upstream,0.660757187069734,1.70340519937093,0.139070930044898,0.000816912012496517,65.9430459506431,91.405336585394,25.4622906347509,VYZT01005454.1,52122,52122,intergenic
VYZT01060703.1_191870,,,,2.48567681859715,-1.90482136714433,1.51947924878128e-06,0.000742636706756611,92.3131591803589,64.1264221939894,-28.1867369863695,VYZT01060703.1,191870,191870,intergenic
VYZT01062722.1_190783,Rnf215,1032,downstream,2.14629108010006,-2.01101993510318,0.00087494563073994,0.00641734429055369,89.532168337662,53.3766313149766,-36.1555370226854,VYZT01062722.1,190783,190783,gene_body
VYZT01033726.1_7659,,,,0.662895491393423,1.72411161016202,0.0899709444145194,0.000336278820920027,65.9910520174537,91.5831149093408,25.5920628918871,VYZT01033726.1,7659,7659,intergenic
VYZT01000080.1_16449,,,,2.86425575627167,-2.25886349961656,1.30763361906835e-07,5.26556740873325e-05,94.605092003889,64.6888998405735,-29.9161921633155,VYZT01000080.1,16449,16449,intergenic
VYZT01061471.1_6860,,,,0.495353748348772,1.59644858113117,0.408030660090285,0.00421789090593941,62.1366825170718,89.0103851674321,26.8737026503603,VYZT01061471.1,6860,6860,intergenic
VYZT01031185.1_29453,Plxna4,-4706,upstream,0.64143354718947,2.30477536948759,0.206827983153362,5.27851356226504e-05,65.5077443977317,95.0084005102123,29.5006561124806,VYZT01031185.1,29453,29453,upstream10k
VYZT01047501.1_15532,Asrgl1,-97997,upstream,0.34627501484426,1.84390885696532,0.632039979423129,0.00075454799228919,58.5713989222892,89.9364549519738,31.3650560296847,VYZT01047501.1,15532,15532,intergenic
VYZT01048631.1_71726,POSRUF_R14503,-25168,upstream,2.96152134899684,-2.20303877613186,3.80735928687544e-07,0.000548101824401443,95.0805203335162,68.1024193311168,-26.9781010023995,VYZT01048631.1,71726,71726,intergenic
VYZT01014591.1_16208,,,,0.683153502176957,1.7567637557078,0.235453380282299,0.00628869671072839,66.4442162599263,91.9820985780034,25.5378823180772,VYZT01014591.1,16208,16208,intergenic
VYZT01012486.1_243997,Cops7b,29334,downstream,0.503033389311117,1.60991568665056,0.370126637043052,0.00584985545412001,62.3171923699639,89.215540436325,26.8983480663611,VYZT01012486.1,243997,243997,intergenic
VYZT01011907.1_35752,Oit3,10391,downstream,0.455384593470416,1.51282495138802,0.411155558769025,0.00355376083419675,61.1918703960097,87.7418670605571,26.5499966645474,VYZT01011907.1,35752,35752,gene_body
VYZT01014612.1_61794,Slc5a11,10557,downstream,0.414853830924809,1.50434136175968,0.453516816445538,0.00235493239403068,60.2251163384798,87.204866033162,26.9797496946822,VYZT01014612.1,61794,61794,gene_body
VYZT01039163.1_42357,,,,2.63386492616658,-1.98765803090873,2.21317046929805e-07,0.000172480704360215,93.3009522592001,65.6155186848409,-27.6854335743592,VYZT01039163.1,42357,42357,intergenic
VYZT01005938.1_102769,Rnpep,9570,downstream,0.942406019545549,2.66776608370788,0.00181516985835408,7.9714757719898e-07,71.958540585229,97.3665093699227,25.4079687846937,VYZT01005938.1,102769,102769,downstream10k
VYZT01021245.1_57186,Asap1_0,56214,downstream,0.54436051020647,1.61535017956021,0.30610444579049,0.00219899341207518,63.2826199247479,89.6572723860057,26.3746524612578,VYZT01021245.1,57186,57186,intergenic
VYZT01012486.1_469178,Chrnd,884,downstream,0.504976143920512,1.98687383908966,0.289662766093803,0.000335097277619383,62.3628028908552,92.3568494822137,29.9940465913585,VYZT01012486.1,469178,469178,gene_body
VYZT01025845.1_357449,Pgpep1_1,75149,downstream,-0.494597637504475,1.90833032070224,0.498247171248297,0.0073466954019086,37.8811081415942,80.4354018284678,42.5542936868736,VYZT01025845.1,357449,357449,gene_body
VYZT01064760.1_5153,,,,0.427909213527501,1.87907062340163,0.514943729597219,0.00197906249301581,60.5374297569315,90.9453458675803,30.4079161106488,VYZT01064760.1,5153,5153,intergenic
VYZT01055665.1_199541,Cadps,-9299,upstream,0.686038564414998,2.03576643706192,0.117126208892262,0.000177567213901741,66.5085107066658,93.8301111833159,27.3216004766501,VYZT01055665.1,199541,199541,upstream10k
VYZT01015812.1_29248,POSRUF_R03601,28104,downstream,2.60947043820217,-1.91456609120732,1.78761662057191e-07,0.000312153450007804,93.1468599501982,66.7057033672903,-26.4411565829079,VYZT01015812.1,29248,29248,intergenic
VYZT01039109.1_3445,,,,2.0793412105563,-1.53209734499791,9.93587711663379e-07,0.000938701260957148,88.8878979255478,63.3495910672441,-25.5383068583036,VYZT01039109.1,3445,3445,intergenic
VYZT01003384.1_17442,,,,0.543011671825439,1.61581008402458,0.269280395689229,0.00196460375535819,63.2512730823126,89.6490263887639,26.3977533064513,VYZT01003384.1,17442,17442,intergenic
VYZT01060169.1_128703,,,,-0.300504994989429,2.68622329189623,0.867567602355443,0,42.5434037609138,91.5731749031663,49.0297711422525,VYZT01060169.1,128703,128703,intergenic
VYZT01001513.1_54514,POSRUF_R02740,2423,downstream,2.56952430728384,-1.92964440680409,3.73501968430026e-07,0.000239360928286448,92.8874274804226,65.4726311441102,-27.4147963363124,VYZT01001513.1,54514,54514,gene_body
VYZT01012434.1_237780,Rai1,-32463,upstream,2.25405660044909,-1.96157117658345,6.30042855196792e-06,0.00112540423615457,90.4999875194293,57.2604496670269,-33.2395378524024,VYZT01012434.1,237780,237780,intergenic
VYZT01015840.1_43224,Kcnj12,-6147,upstream,0.257646907802622,2.06104263878394,0.884466205001605,0.00910616537958536,56.4057761895785,91.0413116146915,34.635535425113,VYZT01015840.1,43224,43224,upstream10k
VYZT01002566.1_78434,Gdap1l1,919,downstream,2.23270377221484,-1.93587586027731,8.5822994736493e-05,0.00130820878486454,90.3148120207075,57.366689101485,-32.9481229192225,VYZT01002566.1,78434,78434,gene_body
VYZT01053500.1_29091,Col16a1,-10295,upstream,2.52637831854305,-1.86527683537452,5.47642533872886e-07,0.000823917341797682,92.5970472872998,65.950777794343,-26.6462694929569,VYZT01053500.1,29091,29091,gene_body
VYZT01048186.1_66435,Gtdc1,125637,downstream,2.68193908871291,-1.90601597919268,3.41529146613581e-08,0.000153724556055497,93.5952461452749,68.4800786267388,-25.1151675185361,VYZT01048186.1,66435,66435,downstream10k
VYZT01029824.1_113516,Zfhx3,75431,downstream,0.909045171539421,2.34593979415497,0.0210681255851257,2.64109573685754e-05,71.2804735584906,96.2851827812971,25.0047092228065,VYZT01029824.1,113516,113516,gene_body
VYZT01032607.1_53853,,,,2.01489787961257,-1.66199526366401,5.94089544972544e-06,0.00103279567771556,88.23524075149,58.7321278307153,-29.5031129207747,VYZT01032607.1,53853,53853,intergenic
VYZT01046681.1_21465,Robo1_3,36373,downstream,0.558427673735681,1.50696247231277,0.275063542409235,0.00529096209842296,63.608865632764,88.7493494650356,25.1404838322716,VYZT01046681.1,21465,21465,intergenic
VYZT01035231.1_116508,Rbfox1,21399,downstream,0.640857268835917,1.6799203126519,0.189337549190668,0.00211729506026973,65.4947221680835,91.0583272637606,25.563605095677,VYZT01035231.1,116508,116508,gene_body
VYZT01029968.1_9997,,,,0.144763203342681,2.06952439671992,0.901534830446117,0.00573907768898841,53.6127730641593,90.1525225060248,36.5397494418655,VYZT01029968.1,9997,9997,intergenic
VYZT01011956.1_5234,,,,2.67358183582019,-2.17494176362596,3.3292998259898e-07,0.000111294911281774,93.5449653168426,62.2139689936705,-31.3309963231721,VYZT01011956.1,5234,5234,intergenic
VYZT01024950.1_31603,Scn4a,6572,downstream,0.642570420785707,1.66892180425069,0.25310570355956,0.00378515542481769,65.5334276379663,90.9824358295022,25.4490081915359,VYZT01024950.1,31603,31603,gene_body
VYZT01036295.1_3488,POSRUF_R10129,-2329,upstream,-0.457196559799986,2.31036520759857,0.681668523568903,0.00332079064889738,38.7651088139473,86.4498709465606,47.6847621326132,VYZT01036295.1,3488,3488,upstream10k
VYZT01057662.1_16473,Rspo3,32600,downstream,0.625579949816703,1.74565081343863,0.194373751306473,0.00183225930952416,65.1486554895484,91.4607033479058,26.3120478583574,VYZT01057662.1,16473,16473,downstream10k
VYZT01048226.1_56169,Abcb9,244,downstream,0.8008183754547,2.59634048478156,0.0176935501136017,3.04661451496182e-07,69.0149512350815,96.761562458698,27.7466112236165,VYZT01048226.1,56169,56169,gene_body
VYZT01006768.1_55865,Fgf1,6156,downstream,0.505051679224799,1.5626135735964,0.327280170837912,0.00225201491297884,62.3645758095809,88.7720461123321,26.4074703027512,VYZT01006768.1,55865,55865,downstream10k
VYZT01048721.1_12995,POSRUF_R13087,-396,upstream,0.719930846218052,2.03189808288649,0.0838051400992639,0.000106926232583867,67.2591788751743,94.0016557806691,26.7424769054948,VYZT01048721.1,12995,12995,promoter
VYZT01028788.1_232071,Ajap1,-36796,upstream,0.578575469691044,1.6912848128145,0.295774510545371,0.00255435802919466,64.0739556101796,90.6349929251637,26.5610373149841,VYZT01028788.1,232071,232071,intergenic
VYZT01000755.1_31018,Cspp1_1,4650,downstream,0.579228521739089,1.78878876669122,0.389538388197709,0.00379098209254484,64.0889869884547,91.4355723244999,27.3465853360452,VYZT01000755.1,31018,31018,downstream10k
VYZT01045272.1_275208,Ebf1,226484,downstream,0.431156495278895,1.6704400254101,0.425274141953698,0.000331564476137769,60.6149794985295,89.1058255347576,28.4908460362282,VYZT01045272.1,275208,275208,gene_body
VYZT01009738.1_28257,Yrdc_1,4690,downstream,0.598175391487027,1.67887120160937,0.123686523803013,0.000719870245959691,64.5238753697712,90.6958122752397,26.1719369054685,VYZT01009738.1,28257,28257,gene_body
VYZT01004731.1_558652,Hmcn2_2,645,downstream,0.528404701188675,1.6571335899214,0.283559709259427,0.00170873778616512,62.9110957052096,89.894330673764,26.9832349685544,VYZT01004731.1,558652,558652,upstream10k
VYZT01046173.1_286319,Mab21l3,11203,downstream,0.557018298372485,1.85083534721229,0.270432589526433,0.000778960361250027,63.5762351759845,91.7424226080488,28.1661874320643,VYZT01046173.1,286319,286319,gene_body
VYZT01029826.1_65969,Fat4_0,53863,downstream,0.567777444624445,1.68475360597401,0.402435458442554,0.00755389564911222,63.8250174092068,90.4868634830585,26.6618460738517,VYZT01029826.1,65969,65969,gene_body
VYZT01019783.1_25569,Asb18,11093,downstream,3.18347864668583,-2.28747992765089,2.70027808668056e-08,0.000152024048275319,96.0207793905648,71.0126544622197,-25.0081249283451,VYZT01019783.1,25569,25569,gene_body
VYZT01050773.1_1669,Myh7_2,2763,downstream,0.621581145850276,1.96871788059774,0.243480789396819,0.000897887685875434,65.0578070044574,93.023462588851,27.9656555843935,VYZT01050773.1,1669,1669,gene_body
VYZT01004179.1_256535,Rab11fip2,-61660,upstream,0.346362021264522,1.38546662735013,0.551607517260573,0.00519992828298556,58.5735101444075,84.9646175031658,26.3911073587583,VYZT01004179.1,256535,256535,intergenic
VYZT01012492.1_65396,Zw10,1317,downstream,-0.273637850481911,1.92118665235618,0.796132845059087,0.00776580824337005,43.2014226955373,83.8559488737572,40.6545261782199,VYZT01012492.1,65396,65396,gene_body
VYZT01066647.1_4265,Camk1g,2776,downstream,0.587718205427627,1.6746534799639,0.217966920613839,0.000854158493893624,64.2841424966939,90.5712361981205,26.2870937014266,VYZT01066647.1,4265,4265,gene_body
VYZT01043186.1_130221,Camk1d,-32975,upstream,0.21547325409827,1.77649566702793,0.808858810144296,0.00275541021445846,55.3660856914279,87.9951284141952,32.6290427227673,VYZT01043186.1,130221,130221,intergenic
VYZT01043157.1_12232,POSRUF_R11942,2145,downstream,0.647226098416154,1.88483002148014,0.196163026935739,0.000910041583712209,65.6385098326097,92.635874126549,26.9973642939393,VYZT01043157.1,12232,12232,gene_body
VYZT01060709.1_63636,Opn5_1,7776,downstream,0.743864369622289,1.93961694671835,0.0309387309941996,6.06490299594596e-05,67.7840308839365,93.6044848850119,25.8204540010754,VYZT01060709.1,63636,63636,gene_body
VYZT01003329.1_155624,Rspo1,-9240,upstream,-0.255419917646729,1.34136731572915,0.875530976129819,0.00636181127860275,43.6489925323295,74.7617822351947,31.1127897028653,VYZT01003329.1,155624,155624,upstream10k
VYZT01032991.1_340597,Phyhipl,-4809,upstream,0.542599882310764,1.57743870259732,0.370291050391352,0.00835220449300056,63.2417009091503,89.2835621380172,26.0418612288669,VYZT01032991.1,340597,340597,upstream10k
VYZT01020075.1_25821,,,,0.592753064713764,1.99284072872849,0.241655612562293,0.000488938509059358,64.3996576957648,92.9928646045547,28.5932069087898,VYZT01020075.1,25821,25821,intergenic
VYZT01028128.1_32586,Med19,5854,downstream,2.76198850444501,-2.21604875712219,1.99515932102867e-07,6.06269846762728e-05,94.0586855465868,63.3193069330816,-30.7393786135052,VYZT01028128.1,32586,32586,gene_body
VYZT01011161.1_53947,Prr35,331,downstream,0.133845412008863,1.6825731515966,0.905332067853109,0.000704284810711057,53.3411488450275,86.0135827874261,32.6724339423986,VYZT01011161.1,53947,53947,gene_body
VYZT01017253.1_75687,Ptchd4,14286,downstream,0.542642706670023,2.03529826061105,0.33144206224974,0.000488159650247676,63.2426964231231,92.9428333820217,29.7001369588987,VYZT01017253.1,75687,75687,gene_body
VYZT01031158.1_26629,C1s,271,downstream,0.41385163553119,1.82231327896762,0.518329021350622,0.00170110324449491,60.2011068206494,90.3450449678705,30.143938147221,VYZT01031158.1,26629,26629,gene_body
VYZT01055576.1_11611,POSRUF_R05128,16725,downstream,0.727226665656387,1.84882829844061,0.0509146310400637,0.000125581421425138,67.4196388657678,92.930452817415,25.5108139516472,VYZT01055576.1,11611,11611,intergenic
VYZT01013063.1_5315,,,,0.187522279796389,1.94227097085044,0.82831325917585,0.00095687360534443,54.6743673258752,89.3765379314536,34.7021706055784,VYZT01013063.1,5315,5315,intergenic
VYZT01048232.1_13867,Calm,-11782,upstream,0.516247350914437,1.5531587104066,0.435281458319204,0.00925471889731838,62.6269853589833,88.789385538167,26.1624001791837,VYZT01048232.1,13867,13867,intergenic
VYZT01037715.1_71109,Arhgap6_1,-3656,upstream,0.559616971516329,1.64352762019503,0.255337605011475,0.00232255889142535,63.6363910250083,90.0531541049112,26.4167630799029,VYZT01037715.1,71109,71109,upstream10k
VYZT01034506.1_173555,Mtx2,89439,downstream,0.625192054709156,1.59699866133276,0.239316118602536,0.00598283008301318,65.1398477429511,90.2224620855561,25.082614342605,VYZT01034506.1,173555,173555,intergenic
VYZT01015151.1_108357,Fgf16,15335,downstream,2.55010096067185,-1.88122107408263,4.21763169892533e-07,0.000386385089710107,92.7580296973443,66.125230171691,-26.6327995256534,VYZT01015151.1,108357,108357,downstream10k
VYZT01010522.1_13114,Ervk10_0,-1145,upstream,0.592635231766313,1.6971771083784,0.309164705254133,0.00532892884229263,64.3969561530267,90.8029779475591,26.4060217945324,VYZT01010522.1,13114,13114,promoter
VYZT01010496.1_43276,,,,0.730655992091193,2.04770131471867,0.118044456754209,0.000211618088508423,67.4949209020842,94.1495026994228,26.6545817973387,VYZT01010496.1,43276,43276,intergenic
VYZT01000034.1_27263,Tex11,27225,downstream,3.1609957850072,-2.33850654161414,2.59335373408738e-10,5.06363368765512e-06,95.9339806728143,69.4764481759383,-26.457532496876,VYZT01000034.1,27263,27263,gene_body
VYZT01048245.1_6386,,,,0.769020435793368,1.97234788717222,0.142189291723592,0.00125542733525646,68.330895624408,93.9424010044215,25.6115053800135,VYZT01048245.1,6386,6386,intergenic
VYZT01016517.1_149862,Fgf18,56730,downstream,0.620514065899915,1.66312658113791,0.272389027276626,0.00595752417354905,65.0335455806581,90.7513071345981,25.71776155394,VYZT01016517.1,149862,149862,intergenic
VYZT01039008.1_15538,Jph3,10923,downstream,0.559741252555562,1.7354822487127,0.310592798895667,0.00128868046803376,63.6392669002123,90.8480678088937,27.2088009086814,VYZT01039008.1,15538,15538,gene_body
VYZT01049593.1_364574,Fblim1,1252,downstream,0.396016655652037,1.72636976183763,0.560244009326643,0.00187714889480371,59.7730243727792,89.3060055310187,29.5329811582395,VYZT01049593.1,364574,364574,gene_body
VYZT01050763.1_55249,Sigirr,2588,downstream,0.772528110703802,2.13573322187818,0.0284845233248233,1.22168759712637e-05,68.406752094504,94.825331638513,26.418579544009,VYZT01050763.1,55249,55249,downstream10k
VYZT01052053.1_914,,,,0.632729387682845,1.707462902289,0.274239426909128,0.00442804442408349,65.3108084706693,91.2151494807584,25.9043410100891,VYZT01052053.1,914,914,intergenic
VYZT01035974.1_25819,Acsf3,4035,downstream,-0.790041816059568,2.33454275133872,0.26040877757396,0.00325897395126687,31.2159690768828,82.4118076441893,51.1958385673065,VYZT01035974.1,25819,25819,gene_body
VYZT01035974.1_25810,Acsf3,4026,downstream,0.503038628016881,1.69817516842132,0.385300918278702,0.00368848926303663,62.317315389719,90.0358457257992,27.7185303360802,VYZT01035974.1,25810,25810,gene_body
VYZT01028907.1_473,,,,0.588059723100644,1.80052305671492,0.258251884091526,0.0011145407961388,64.2919832344677,91.5952529838312,27.3032697493635,VYZT01028907.1,473,473,intergenic
VYZT01000006.1_58871,POSRUF_R06397,-5355,upstream,0.593731900187611,1.85795163063812,0.17781958973675,0.000151025160157659,64.4220958014493,92.0684477034421,27.6463519019928,VYZT01000006.1,58871,58871,upstream10k
VYZT01025844.1_27591,Ccdc42_0,-5622,upstream,-0.464713027538121,1.06526150731374,0.223566609547492,0.00692030672337463,38.5868359998582,64.5781779727501,25.9913419728919,VYZT01025844.1,27591,27591,upstream10k
VYZT01065376.1_22990,Acot11,4664,downstream,0.365644391892278,1.91854667505964,0.599222349150876,0.00151215852075105,59.0406092193192,90.7559259432539,31.7153167239348,VYZT01065376.1,22990,22990,gene_body
VYZT01015899.1_187190,Gars,-98490,upstream,0.697657655144806,1.73441540921899,0.164825980644128,0.00292329352797466,66.7668239725855,91.9240565402338,25.1572325676483,VYZT01015899.1,187190,187190,intergenic
VYZT01037882.1_2720,,,,3.48360910485296,-2.55015401409601,6.21573052127643e-10,4.62743926702502e-06,97.0217783301121,71.7775722467766,-25.2442060833355,VYZT01037882.1,2720,2720,intergenic
VYZT01011226.1_20922,Rbpjl,9184,downstream,-0.16260742942756,2.23257035759492,0.888879219063063,0.00285729232706377,45.9437480008656,88.7949273020665,42.8511793012009,VYZT01011226.1,20922,20922,gene_body
VYZT01014622.1_24009,,,,2.8477874556918,-2.09482551010336,4.05789213042241e-07,0.00030662458975047,94.520420080621,67.9823749479795,-26.5380451326415,VYZT01014622.1,24009,24009,intergenic
VYZT01000118.1_27473,,,,0.582367968616867,1.92810446469805,0.266738612913177,0.000750509384362736,64.1612093678851,92.4872723271456,28.3260629592606,VYZT01000118.1,27473,27473,intergenic
VYZT01057591.1_383,Fbxl5,18002,downstream,0.727802776710018,1.84216176844131,0.149564884744173,0.00098212792793206,67.4322921985365,92.8903354445304,25.4580432459939,VYZT01057591.1,383,383,intergenic
VYZT01045486.1_23007,POSRUF_R06828,3363,downstream,2.02350029793318,-1.55785727991338,7.53982562672825e-07,0.000544004105202611,88.3242462607988,61.4352000131561,-26.8890462476427,VYZT01045486.1,23007,23007,upstream10k
VYZT01063914.1_21368,Agap1_1,103015,downstream,0.618333075442341,1.57835252851474,0.0983238641041193,0.000379903825653657,64.9839337740055,89.9951481937074,25.0112144197019,VYZT01063914.1,21368,21368,gene_body
VYZT01063932.1_73382,Bend4,-56220,upstream,1.95627686156678,-1.55462332288549,0.000188894785313966,0.00958623144976246,87.6129458277369,59.9084875639462,-27.7044582637907,VYZT01063932.1,73382,73382,intergenic
VYZT01037073.1_28468,,,,2.62651794769327,-1.90783025013857,1.3790021430109e-07,0.000229983882736662,93.2548852746484,67.2317973691986,-26.0230879054498,VYZT01037073.1,28468,28468,intergenic
VYZT01006297.1_27317,,,,2.56190442093749,-1.92020226417959,9.87934088125452e-08,0.000130627253921971,92.8369204755521,65.5138134045825,-27.3231070709696,VYZT01006297.1,27317,27317,intergenic
VYZT01003454.1_80126,,,,0.528136284551998,1.68472985249455,0.371685462707924,0.0042732037568565,62.9048325131257,90.1398959090928,27.2350633959671,VYZT01003454.1,80126,80126,intergenic
VYZT01027371.1_72409,Sh3pxd2b_1,-1020,upstream,0.804070720532742,2.02220593978315,0.0155697382752882,4.06362732651741e-05,69.0844573648604,94.4079358558138,25.3234784909534,VYZT01027371.1,72409,72409,promoter
VYZT01051497.1_929,,,,2.99964193941419,-2.21501371124434,8.3498438007798e-07,0.000590202239290122,95.2557948219632,68.6676744819831,-26.5881203399801,VYZT01051497.1,929,929,intergenic
VYZT01032991.1_464060,Bicc1,30763,downstream,0.561722992543634,1.83049184123888,0.216863442039392,0.000522334356881013,63.6851113703841,91.6231715948475,27.9380602244634,VYZT01032991.1,464060,464060,gene_body
VYZT01012453.1_306310,Vsig4,74,downstream,0.820227864612581,2.07443826364853,0.0634264925396181,0.000159771417172079,69.4284707299791,94.7582133876561,25.329742657677,VYZT01012453.1,306310,306310,promoter
VYZT01016085.1_2838,Cdc26,2165,downstream,0.392885059959952,1.59685780991625,0.433242127752817,0.00109220629661424,59.6977025395111,87.9715931756047,28.2738906360936,VYZT01016085.1,2838,2838,upstream10k
VYZT01009690.1_89401,Dbh,195,downstream,0.558269113153126,1.64129276765251,0.324478952111811,0.00509409083314799,63.6051951951454,90.0210160732808,26.4158208781354,VYZT01009690.1,89401,89401,promoter
VYZT01044766.1_108417,Tprn,232,downstream,0.73799499382396,1.9535274287681,0.0798239238493232,0.000219639166083351,67.6557261091167,93.6524544257097,25.996728316593,VYZT01044766.1,108417,108417,gene_body
VYZT01028788.1_233051,Ajap1,-37776,upstream,0.447013060195066,1.55849541950714,0.403213195699274,0.00267336856384499,60.9928828006267,88.1374220930025,27.1445392923758,VYZT01028788.1,233051,233051,intergenic
VYZT01001396.1_19485,,,,0.481196016222574,1.65202355750246,0.463732411325421,0.00593778756203901,61.8030256782747,89.4090266024092,27.6060009241345,VYZT01001396.1,19485,19485,intergenic
VYZT01048233.1_727312,Vwde_4,-8136,upstream,2.44602861140086,-1.74745108905125,1.99515932102867e-07,0.00110512335702593,92.0270545356363,66.7872315143301,-25.2398230213062,VYZT01048233.1,727312,727312,upstream10k
VYZT01050638.1_95866,Larp4b,174813,downstream,0.784999700745563,1.99084382046006,0.0615102889819522,0.000148307344218896,68.6756662267708,94.1356408531702,25.4599746263995,VYZT01050638.1,95866,95866,intergenic
